time,avifileindex,Longitude,Latitude,Altitude,Satellites,Heading,Nozzle1downTMSCS,Nozzle2downTMS,SideBrush1downTMS,SideBrush2downTMS,BrushCurrent,SideBrush1ExtendTMSCS,SideBrush2ExtendTMSCS,SideBrush1RetractTMSCS,SideBrush2RetractTMSCS,Nozzle1WaterSprayOnOffTMS,Nozzle2WaterSprayOnOffTMS,SideBrush1WaterSprayTMS,SideBrush2WaterSprayTMS,WSBMotoronoffTMS,FanOnTMS,WorkLight1OnOffTMS,WorkLight2OnOffTMS,NozGapOpen,NozGapClose,Pause_active,AutoSweepActive,EngineType,EngineSpeed,RoadSpeedTMSCS,EngineFuelRateTMSCS,FanSpeed,TotalFuelConsumption,WaterTankLevel,JVMheartbeat,JVMALerts,GutterSprayOnOff,AddWaterSprayOnOff,WaterRe_circOnOff,modbus_id,pm_sensor_serious_fault,pm_sensor_fault,pm_sensor_is_degraded_mode,pm_sensor_is_ready,pm_1,pm_2_5,pm_10,temperature,firmware_version,humidity,"error
",fuel_consumed,location
13:36:11.500,1,-0.3447731137275696,51.44883728027344,38.332,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1669.0,0.0,6.050000000000001,2867.0,2796.6000000000004,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001680555555555,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:36:11.600,1,-0.3447731137275696,51.44883728027344,38.332,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1670.0,0.0,6.0,2868.0,2796.6000000000004,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001666666666666,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:36:11.700,1,-0.3447731137275696,51.44883728027344,38.332,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1669.0,0.0,6.0,2867.0,2796.6000000000004,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001666666666666,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:36:11.800,1,-0.3447731137275696,51.44883728027344,38.332,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1670.0,0.0,6.0,2868.0,2796.6000000000004,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001666666666666,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:36:11.900,1,-0.3447729051113128,51.44884490966797,38.136,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1670.0,0.0,6.0,2868.0,2796.6000000000004,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001666666666666,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:36:12.000,1,-0.3447729051113128,51.44884490966797,38.136,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1670.0,0.0,6.050000000000001,2867.0,2796.6000000000004,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001680555555555,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:36:12.100,1,-0.3447729051113128,51.44884490966797,38.136,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1669.0,0.0,5.95,2868.0,2796.6000000000004,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001652777777777,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:36:12.200,1,-0.3447729051113128,51.44884490966797,38.136,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1669.0,0.0,5.95,2867.0,2796.6000000000004,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001652777777777,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:36:12.300,1,-0.3447729051113128,51.44884490966797,38.136,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1669.0,0.0,5.95,2867.0,2796.6000000000004,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001652777777777,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:36:12.400,1,-0.3447729051113128,51.44884490966797,38.136,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1669.0,0.0,5.95,2868.0,2796.6000000000004,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001652777777777,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:36:12.500,1,-0.3447729051113128,51.44884490966797,38.136,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1670.0,0.0,6.050000000000001,2868.0,2796.6000000000004,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001680555555555,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:36:12.600,1,-0.3447729051113128,51.44884490966797,38.136,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1669.0,0.0,6.0,2868.0,2796.6000000000004,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001666666666666,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:36:12.700,1,-0.3447729051113128,51.44884490966797,38.136,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1669.0,0.0,6.0,2867.0,2796.6000000000004,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001666666666666,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:36:12.800,1,-0.3447729051113128,51.44884490966797,38.136,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1669.0,0.0,6.0,2867.0,2796.6000000000004,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001666666666666,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:36:12.900,1,-0.3447743058204651,51.44884490966797,37.817,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1669.0,0.0,6.0,2868.0,2796.6000000000004,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001666666666666,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:36:13.000,1,-0.3447743058204651,51.44884490966797,37.817,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1669.0,0.0,6.1000000000000005,2868.0,2796.6000000000004,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001694444444444,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:36:13.100,1,-0.3447743058204651,51.44884490966797,37.817,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1670.0,0.0,6.0,2868.0,2796.6000000000004,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001666666666666,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:36:13.200,1,-0.3447743058204651,51.44884490966797,37.817,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1670.0,0.0,6.0,2868.0,2796.6000000000004,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001666666666666,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:36:13.300,1,-0.3447743058204651,51.44884490966797,37.817,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1670.0,0.0,6.0,2868.0,2796.6000000000004,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001666666666666,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:36:13.400,1,-0.3447743058204651,51.44884490966797,37.817,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1669.0,0.0,6.0,2868.0,2796.6000000000004,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001666666666666,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:36:13.500,1,-0.3447743058204651,51.44884490966797,37.817,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1670.0,0.0,6.050000000000001,2868.0,2796.6000000000004,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001680555555555,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:36:13.600,1,-0.3447743058204651,51.44884490966797,37.817,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1658.0,0.0,5.95,2803.0,2796.6000000000004,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001652777777777,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:36:13.700,1,-0.3447743058204651,51.44884490966797,37.817,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1599.0,0.0,1.5,2733.0,2796.6000000000004,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667e-05,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:36:13.800,1,-0.3447743058204651,51.44884490966797,37.817,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1571.0,0.0,1.5,2686.0,2796.6000000000004,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667e-05,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:36:13.900,1,-0.34477499127388,51.448848724365234,37.46,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1559.0,0.0,0.0,2671.0,2796.6000000000004,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:36:14.000,1,-0.34477499127388,51.448848724365234,37.46,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1549.0,0.0,0.0,2652.0,2796.6000000000004,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:36:14.100,1,-0.34477499127388,51.448848724365234,37.46,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1536.0,0.0,0.0,2611.0,2796.6000000000004,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:36:14.200,1,-0.34477499127388,51.448848724365234,37.46,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1512.0,0.0,0.0,2594.0,2796.6000000000004,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:36:14.300,1,-0.34477499127388,51.448848724365234,37.46,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1502.0,0.0,0.0,2570.0,2796.6000000000004,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:36:14.400,1,-0.34477499127388,51.448848724365234,37.46,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1491.0,0.0,0.0,2556.0,2796.6000000000004,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:36:14.500,1,-0.34477499127388,51.448848724365234,37.46,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1480.0,0.0,0.0,2533.0,2796.6000000000004,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:36:14.600,1,-0.34477499127388,51.448848724365234,37.46,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1469.0,0.0,0.0,2513.0,2796.6000000000004,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:36:14.700,1,-0.34477499127388,51.448848724365234,37.46,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1454.0,0.0,0.0,2492.0,2796.6000000000004,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:36:14.800,1,-0.34477499127388,51.448848724365234,37.46,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1432.0,0.0,0.0,2456.0,2796.6000000000004,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:36:14.900,1,-0.3447757065296173,51.44884490966797,36.932,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1432.0,0.0,0.0,2456.0,2796.6000000000004,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:36:15.000,1,-0.3447757065296173,51.44884490966797,36.932,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1410.0,0.0,0.0,2418.0,2796.6000000000004,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:36:15.100,1,-0.3447757065296173,51.44884490966797,36.932,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1400.0,0.0,0.0,2396.0,2796.6000000000004,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:36:15.200,1,-0.3447757065296173,51.44884490966797,36.932,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1390.0,0.0,0.0,2369.0,2796.6000000000004,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:36:15.300,1,-0.3447757065296173,51.44884490966797,36.932,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1372.0,0.0,0.0,2346.0,2796.6000000000004,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:36:15.400,1,-0.3447757065296173,51.44884490966797,36.932,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1361.0,0.0,0.0,2332.0,2796.6000000000004,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:36:15.500,1,-0.3447757065296173,51.44884490966797,36.932,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1350.0,0.0,0.0,2310.0,2796.6000000000004,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:36:15.600,1,-0.3447757065296173,51.44884490966797,36.932,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1340.0,0.0,0.0,2296.0,2796.6000000000004,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:36:15.700,1,-0.3447757065296173,51.44884490966797,36.932,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1332.0,0.0,0.0,2279.0,2796.6000000000004,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
